tahun,topic_id,n_docs,n_total,proporsi,label_topik
2021,26,7,762,0.009186351706036745,Topik_26
2021,27,5,762,0.006561679790026247,Topik_27
2021,28,5,762,0.006561679790026247,Topik_28
2021,29,4,762,0.005249343832020997,Topik_29
2021,30,14,762,0.01837270341207349,Topik_30
2021,31,3,762,0.003937007874015748,Topik_31
2021,33,3,762,0.003937007874015748,Topik_33
2021,34,3,762,0.003937007874015748,Topik_34
2021,35,2,762,0.0026246719160104987,Topik_35
2021,36,3,762,0.003937007874015748,Topik_36
2021,37,4,762,0.005249343832020997,Topik_37
2021,38,3,762,0.003937007874015748,Topik_38
2021,39,2,762,0.0026246719160104987,Topik_39
2021,40,4,762,0.005249343832020997,Topik_40
2021,41,3,762,0.003937007874015748,Topik_41
2021,43,11,762,0.014435695538057743,Topik_43
2021,44,3,762,0.003937007874015748,Topik_44
2021,45,3,762,0.003937007874015748,Topik_45
2021,46,6,762,0.007874015748031496,Topik_46
2021,47,2,762,0.0026246719160104987,Topik_47
2021,48,8,762,0.010498687664041995,Topik_48
2021,49,4,762,0.005249343832020997,Topik_49
2021,50,8,762,0.010498687664041995,Topik_50
2021,51,3,762,0.003937007874015748,Topik_51
2021,52,3,762,0.003937007874015748,Topik_52
2021,53,8,762,0.010498687664041995,Topik_53
2021,54,7,762,0.009186351706036745,Topik_54
2021,55,4,762,0.005249343832020997,Topik_55
2021,56,3,762,0.003937007874015748,Topik_56
2021,57,3,762,0.003937007874015748,Topik_57
2021,58,4,762,0.005249343832020997,Topik_58
2021,59,3,762,0.003937007874015748,Topik_59
2021,60,3,762,0.003937007874015748,Topik_60
2021,61,8,762,0.010498687664041995,Topik_61
2021,62,4,762,0.005249343832020997,Topik_62
2021,63,2,762,0.0026246719160104987,Topik_63
2021,64,10,762,0.013123359580052493,Topik_64
2021,65,2,762,0.0026246719160104987,Topik_65
2021,66,4,762,0.005249343832020997,Topik_66
2021,67,1,762,0.0013123359580052493,Topik_67
2021,68,3,762,0.003937007874015748,Topik_68
2021,69,8,762,0.010498687664041995,Topik_69
2021,71,4,762,0.005249343832020997,Topik_71
2021,72,2,762,0.0026246719160104987,Topik_72
2021,74,3,762,0.003937007874015748,Topik_74
2021,76,2,762,0.0026246719160104987,Topik_76
2021,77,1,762,0.0013123359580052493,Topik_77
2021,78,4,762,0.005249343832020997,Topik_78
2021,79,4,762,0.005249343832020997,Topik_79
2021,80,2,762,0.0026246719160104987,Topik_80
2021,82,4,762,0.005249343832020997,Topik_82
2021,83,5,762,0.006561679790026247,Topik_83
2021,84,6,762,0.007874015748031496,Topik_84
2021,85,2,762,0.0026246719160104987,Topik_85
2021,86,2,762,0.0026246719160104987,Topik_86
2021,87,6,762,0.007874015748031496,Topik_87
2021,88,5,762,0.006561679790026247,Topik_88
2021,90,2,762,0.0026246719160104987,Topik_90
2021,92,1,762,0.0013123359580052493,Topik_92
2021,93,2,762,0.0026246719160104987,Topik_93
2021,94,3,762,0.003937007874015748,Topik_94
2021,95,2,762,0.0026246719160104987,Topik_95
2021,96,5,762,0.006561679790026247,Topik_96
2021,97,3,762,0.003937007874015748,Topik_97
2021,100,2,762,0.0026246719160104987,Topik_100
2021,101,10,762,0.013123359580052493,Topik_101
2021,102,1,762,0.0013123359580052493,Topik_102
2021,103,4,762,0.005249343832020997,Topik_103
2022,0,76,487,0.15605749486652978,Topik_0
2022,1,21,487,0.043121149897330596,Topik_1
2022,2,19,487,0.039014373716632446,Topik_2
2022,3,17,487,0.03490759753593429,Topik_3
2022,4,28,487,0.057494866529774126,Topik_4
2022,5,13,487,0.026694045174537988,Topik_5
2022,7,14,487,0.028747433264887063,Topik_7
2022,8,10,487,0.02053388090349076,Topik_8
2022,9,5,487,0.01026694045174538,Topik_9
2022,10,3,487,0.006160164271047228,Topik_10
2022,11,3,487,0.006160164271047228,Topik_11
2022,12,2,487,0.004106776180698152,Topik_12
2022,13,4,487,0.008213552361396304,Topik_13
2022,14,4,487,0.008213552361396304,Topik_14
2022,15,3,487,0.006160164271047228,Topik_15
2022,16,3,487,0.006160164271047228,Topik_16
2022,17,7,487,0.014373716632443531,Topik_17
2022,18,10,487,0.02053388090349076,Topik_18
2022,19,5,487,0.01026694045174538,Topik_19
2022,20,5,487,0.01026694045174538,Topik_20
2022,21,7,487,0.014373716632443531,Topik_21
2022,23,32,487,0.06570841889117043,Topik_23
2022,24,4,487,0.008213552361396304,Topik_24
2022,25,4,487,0.008213552361396304,Topik_25
2022,26,6,487,0.012320328542094456,Topik_26
2022,28,4,487,0.008213552361396304,Topik_28
2022,29,4,487,0.008213552361396304,Topik_29
2022,30,6,487,0.012320328542094456,Topik_30
2022,31,1,487,0.002053388090349076,Topik_31
2022,32,6,487,0.012320328542094456,Topik_32
2022,33,5,487,0.01026694045174538,Topik_33
2022,34,1,487,0.002053388090349076,Topik_34
2022,35,3,487,0.006160164271047228,Topik_35
2022,37,7,487,0.014373716632443531,Topik_37
2022,38,3,487,0.006160164271047228,Topik_38
2022,39,4,487,0.008213552361396304,Topik_39
2022,40,2,487,0.004106776180698152,Topik_40
2022,42,3,487,0.006160164271047228,Topik_42
2022,43,1,487,0.002053388090349076,Topik_43
2022,44,1,487,0.002053388090349076,Topik_44
2022,45,4,487,0.008213552361396304,Topik_45
2022,46,3,487,0.006160164271047228,Topik_46
2022,47,6,487,0.012320328542094456,Topik_47
2022,50,7,487,0.014373716632443531,Topik_50
2022,51,4,487,0.008213552361396304,Topik_51
2022,52,1,487,0.002053388090349076,Topik_52
2022,54,2,487,0.004106776180698152,Topik_54
2022,55,5,487,0.01026694045174538,Topik_55
2022,56,3,487,0.006160164271047228,Topik_56
2022,57,1,487,0.002053388090349076,Topik_57
2022,58,2,487,0.004106776180698152,Topik_58
2022,59,3,487,0.006160164271047228,Topik_59
2022,60,1,487,0.002053388090349076,Topik_60
2022,61,3,487,0.006160164271047228,Topik_61
2022,62,4,487,0.008213552361396304,Topik_62
2022,64,1,487,0.002053388090349076,Topik_64
2022,65,2,487,0.004106776180698152,Topik_65
2022,66,1,487,0.002053388090349076,Topik_66
2022,67,1,487,0.002053388090349076,Topik_67
2022,69,4,487,0.008213552361396304,Topik_69
2022,70,2,487,0.004106776180698152,Topik_70
2022,71,1,487,0.002053388090349076,Topik_71
2022,72,2,487,0.004106776180698152,Topik_72
2022,73,1,487,0.002053388090349076,Topik_73
2022,74,1,487,0.002053388090349076,Topik_74
2022,75,6,487,0.012320328542094456,Topik_75
2022,76,1,487,0.002053388090349076,Topik_76
2022,77,2,487,0.004106776180698152,Topik_77
2022,78,2,487,0.004106776180698152,Topik_78
2022,79,2,487,0.004106776180698152,Topik_79
2022,81,2,487,0.004106776180698152,Topik_81
2022,82,6,487,0.012320328542094456,Topik_82
2022,83,3,487,0.006160164271047228,Topik_83
2022,84,2,487,0.004106776180698152,Topik_84
2022,85,3,487,0.006160164271047228,Topik_85
2022,86,3,487,0.006160164271047228,Topik_86
2022,87,2,487,0.004106776180698152,Topik_87
2022,88,2,487,0.004106776180698152,Topik_88
2022,89,5,487,0.01026694045174538,Topik_89
2022,90,1,487,0.002053388090349076,Topik_90
2022,91,1,487,0.002053388090349076,Topik_91
2022,92,1,487,0.002053388090349076,Topik_92
2022,94,1,487,0.002053388090349076,Topik_94
2022,95,4,487,0.008213552361396304,Topik_95
2022,96,2,487,0.004106776180698152,Topik_96
2022,97,2,487,0.004106776180698152,Topik_97
2022,98,1,487,0.002053388090349076,Topik_98
2022,99,1,487,0.002053388090349076,Topik_99
2022,100,1,487,0.002053388090349076,Topik_100
2022,101,3,487,0.006160164271047228,Topik_101
2022,103,2,487,0.004106776180698152,Topik_103
2022,104,2,487,0.004106776180698152,Topik_104
2022,105,3,487,0.006160164271047228,Topik_105
2023,0,102,691,0.1476121562952243,Topik_0
2023,1,31,691,0.04486251808972504,Topik_1
2023,2,29,691,0.041968162083936326,Topik_2
2023,3,20,691,0.02894356005788712,Topik_3
2023,4,50,691,0.0723589001447178,Topik_4
2023,5,11,691,0.015918958031837915,Topik_5
2023,6,8,691,0.011577424023154847,Topik_6
2023,7,15,691,0.02170767004341534,Topik_7
2023,8,12,691,0.017366136034732273,Topik_8
2023,9,7,691,0.010130246020260492,Topik_9
2023,10,9,691,0.013024602026049204,Topik_10
2023,11,7,691,0.010130246020260492,Topik_11
2023,12,8,691,0.011577424023154847,Topik_12
2023,13,6,691,0.008683068017366137,Topik_13
2023,14,2,691,0.002894356005788712,Topik_14
2023,15,19,691,0.027496382054992764,Topik_15
2023,16,6,691,0.008683068017366137,Topik_16
2023,17,11,691,0.015918958031837915,Topik_17
2023,18,12,691,0.017366136034732273,Topik_18
2023,19,9,691,0.013024602026049204,Topik_19
2023,20,9,691,0.013024602026049204,Topik_20
2023,21,9,691,0.013024602026049204,Topik_21
2023,23,19,691,0.027496382054992764,Topik_23
2023,24,18,691,0.02604920405209841,Topik_24
2023,25,19,691,0.027496382054992764,Topik_25
2023,26,2,691,0.002894356005788712,Topik_26
2023,28,6,691,0.008683068017366137,Topik_28
2023,29,14,691,0.020260492040520984,Topik_29
2023,30,9,691,0.013024602026049204,Topik_30
2023,31,2,691,0.002894356005788712,Topik_31
2023,32,1,691,0.001447178002894356,Topik_32
2023,33,3,691,0.004341534008683068,Topik_33
2023,34,2,691,0.002894356005788712,Topik_34
2023,35,8,691,0.011577424023154847,Topik_35
2023,36,1,691,0.001447178002894356,Topik_36
2023,37,15,691,0.02170767004341534,Topik_37
2023,38,4,691,0.005788712011577424,Topik_38
2023,39,7,691,0.010130246020260492,Topik_39
2023,41,1,691,0.001447178002894356,Topik_41
2023,42,4,691,0.005788712011577424,Topik_42
2023,43,3,691,0.004341534008683068,Topik_43
2023,44,3,691,0.004341534008683068,Topik_44
2023,45,8,691,0.011577424023154847,Topik_45
2023,46,3,691,0.004341534008683068,Topik_46
2023,47,4,691,0.005788712011577424,Topik_47
2023,48,1,691,0.001447178002894356,Topik_48
2023,49,1,691,0.001447178002894356,Topik_49
2023,50,3,691,0.004341534008683068,Topik_50
2023,51,6,691,0.008683068017366137,Topik_51
2023,52,3,691,0.004341534008683068,Topik_52
2023,53,4,691,0.005788712011577424,Topik_53
2023,54,4,691,0.005788712011577424,Topik_54
2023,55,4,691,0.005788712011577424,Topik_55
2023,56,4,691,0.005788712011577424,Topik_56
2023,58,3,691,0.004341534008683068,Topik_58
2023,59,2,691,0.002894356005788712,Topik_59
2023,60,2,691,0.002894356005788712,Topik_60
2023,61,3,691,0.004341534008683068,Topik_61
2023,63,1,691,0.001447178002894356,Topik_63
2023,64,1,691,0.001447178002894356,Topik_64
2023,65,3,691,0.004341534008683068,Topik_65
2023,66,8,691,0.011577424023154847,Topik_66
2023,68,2,691,0.002894356005788712,Topik_68
2023,69,4,691,0.005788712011577424,Topik_69
2023,70,3,691,0.004341534008683068,Topik_70
2023,71,7,691,0.010130246020260492,Topik_71
2023,72,5,691,0.00723589001447178,Topik_72
2023,73,1,691,0.001447178002894356,Topik_73
2023,74,6,691,0.008683068017366137,Topik_74
2023,75,2,691,0.002894356005788712,Topik_75
2023,78,1,691,0.001447178002894356,Topik_78
2023,79,3,691,0.004341534008683068,Topik_79
2023,80,1,691,0.001447178002894356,Topik_80
2023,82,4,691,0.005788712011577424,Topik_82
2023,83,4,691,0.005788712011577424,Topik_83
2023,84,6,691,0.008683068017366137,Topik_84
2023,85,3,691,0.004341534008683068,Topik_85
2023,86,5,691,0.00723589001447178,Topik_86
2023,87,3,691,0.004341534008683068,Topik_87
2023,88,1,691,0.001447178002894356,Topik_88
2023,89,3,691,0.004341534008683068,Topik_89
2023,91,1,691,0.001447178002894356,Topik_91
2023,93,3,691,0.004341534008683068,Topik_93
2023,94,5,691,0.00723589001447178,Topik_94
2023,95,1,691,0.001447178002894356,Topik_95
2023,96,1,691,0.001447178002894356,Topik_96
2023,97,5,691,0.00723589001447178,Topik_97
2023,102,5,691,0.00723589001447178,Topik_102
2023,103,4,691,0.005788712011577424,Topik_103
2023,104,1,691,0.001447178002894356,Topik_104
2024,0,85,850,0.1,Topik_0
2024,1,42,850,0.04941176470588235,Topik_1
2024,2,25,850,0.029411764705882353,Topik_2
2024,3,17,850,0.02,Topik_3
2024,4,71,850,0.08352941176470588,Topik_4
2024,5,31,850,0.036470588235294116,Topik_5
2024,6,4,850,0.004705882352941176,Topik_6
2024,7,15,850,0.01764705882352941,Topik_7
2024,8,17,850,0.02,Topik_8
2024,9,5,850,0.0058823529411764705,Topik_9
2024,10,26,850,0.03058823529411765,Topik_10
2024,11,9,850,0.010588235294117647,Topik_11
2024,12,16,850,0.018823529411764704,Topik_12
2024,13,16,850,0.018823529411764704,Topik_13
2024,14,8,850,0.009411764705882352,Topik_14
2024,15,7,850,0.00823529411764706,Topik_15
2024,16,12,850,0.01411764705882353,Topik_16
2024,17,14,850,0.01647058823529412,Topik_17
2024,18,15,850,0.01764705882352941,Topik_18
2024,19,10,850,0.011764705882352941,Topik_19
2024,20,6,850,0.007058823529411765,Topik_20
2024,21,8,850,0.009411764705882352,Topik_21
2024,22,1,850,0.001176470588235294,Topik_22
2024,23,6,850,0.007058823529411765,Topik_23
2024,24,23,850,0.027058823529411764,Topik_24
2024,25,19,850,0.02235294117647059,Topik_25
2024,26,13,850,0.015294117647058824,Topik_26
2024,27,3,850,0.0035294117647058825,Topik_27
2024,28,10,850,0.011764705882352941,Topik_28
2024,29,3,850,0.0035294117647058825,Topik_29
2024,30,9,850,0.010588235294117647,Topik_30
2024,31,1,850,0.001176470588235294,Topik_31
2024,32,5,850,0.0058823529411764705,Topik_32
2024,33,11,850,0.012941176470588235,Topik_33
2024,34,1,850,0.001176470588235294,Topik_34
2024,35,4,850,0.004705882352941176,Topik_35
2024,36,8,850,0.009411764705882352,Topik_36
2024,37,3,850,0.0035294117647058825,Topik_37
2024,38,5,850,0.0058823529411764705,Topik_38
2024,39,3,850,0.0035294117647058825,Topik_39
2024,40,3,850,0.0035294117647058825,Topik_40
2024,41,2,850,0.002352941176470588,Topik_41
2024,42,7,850,0.00823529411764706,Topik_42
2024,43,1,850,0.001176470588235294,Topik_43
2024,44,6,850,0.007058823529411765,Topik_44
2024,45,13,850,0.015294117647058824,Topik_45
2024,46,1,850,0.001176470588235294,Topik_46
2024,47,3,850,0.0035294117647058825,Topik_47
2024,48,1,850,0.001176470588235294,Topik_48
2024,49,4,850,0.004705882352941176,Topik_49
2024,50,7,850,0.00823529411764706,Topik_50
2024,51,6,850,0.007058823529411765,Topik_51
2024,52,6,850,0.007058823529411765,Topik_52
2024,53,8,850,0.009411764705882352,Topik_53
2024,54,8,850,0.009411764705882352,Topik_54
2024,55,12,850,0.01411764705882353,Topik_55
2024,56,2,850,0.002352941176470588,Topik_56
2024,57,3,850,0.0035294117647058825,Topik_57
2024,58,3,850,0.0035294117647058825,Topik_58
2024,59,6,850,0.007058823529411765,Topik_59
2024,60,3,850,0.0035294117647058825,Topik_60
2024,61,9,850,0.010588235294117647,Topik_61
2024,62,16,850,0.018823529411764704,Topik_62
2024,64,8,850,0.009411764705882352,Topik_64
2024,65,3,850,0.0035294117647058825,Topik_65
2024,66,4,850,0.004705882352941176,Topik_66
2024,67,2,850,0.002352941176470588,Topik_67
2024,68,2,850,0.002352941176470588,Topik_68
2024,69,5,850,0.0058823529411764705,Topik_69
2024,70,1,850,0.001176470588235294,Topik_70
2024,71,7,850,0.00823529411764706,Topik_71
2024,72,10,850,0.011764705882352941,Topik_72
2024,73,5,850,0.0058823529411764705,Topik_73
2024,74,5,850,0.0058823529411764705,Topik_74
2024,75,4,850,0.004705882352941176,Topik_75
2024,76,3,850,0.0035294117647058825,Topik_76
2024,77,2,850,0.002352941176470588,Topik_77
2024,78,4,850,0.004705882352941176,Topik_78
2024,79,4,850,0.004705882352941176,Topik_79
2024,81,6,850,0.007058823529411765,Topik_81
2024,82,5,850,0.0058823529411764705,Topik_82
2024,83,8,850,0.009411764705882352,Topik_83
2024,84,8,850,0.009411764705882352,Topik_84
2024,85,1,850,0.001176470588235294,Topik_85
2024,86,3,850,0.0035294117647058825,Topik_86
2024,87,1,850,0.001176470588235294,Topik_87
2024,88,1,850,0.001176470588235294,Topik_88
2024,90,1,850,0.001176470588235294,Topik_90
2024,91,8,850,0.009411764705882352,Topik_91
2024,92,3,850,0.0035294117647058825,Topik_92
2024,93,1,850,0.001176470588235294,Topik_93
2024,94,2,850,0.002352941176470588,Topik_94
2024,95,3,850,0.0035294117647058825,Topik_95
2024,97,1,850,0.001176470588235294,Topik_97
2024,98,1,850,0.001176470588235294,Topik_98
2024,99,1,850,0.001176470588235294,Topik_99
2024,100,2,850,0.002352941176470588,Topik_100
2024,101,1,850,0.001176470588235294,Topik_101
2024,102,2,850,0.002352941176470588,Topik_102
2024,103,2,850,0.002352941176470588,Topik_103
2024,104,1,850,0.001176470588235294,Topik_104
2024,105,2,850,0.002352941176470588,Topik_105
2025,0,47,500,0.094,Topik_0
2025,1,36,500,0.072,Topik_1
2025,2,15,500,0.03,Topik_2
2025,3,15,500,0.03,Topik_3
2025,4,42,500,0.084,Topik_4
2025,5,17,500,0.034,Topik_5
2025,6,2,500,0.004,Topik_6
2025,7,12,500,0.024,Topik_7
2025,8,2,500,0.004,Topik_8
2025,9,5,500,0.01,Topik_9
2025,10,4,500,0.008,Topik_10
2025,11,7,500,0.014,Topik_11
2025,12,9,500,0.018,Topik_12
2025,13,14,500,0.028,Topik_13
2025,14,5,500,0.01,Topik_14
2025,15,5,500,0.01,Topik_15
2025,16,10,500,0.02,Topik_16
2025,17,6,500,0.012,Topik_17
2025,18,11,500,0.022,Topik_18
2025,19,10,500,0.02,Topik_19
2025,20,1,500,0.002,Topik_20
2025,21,6,500,0.012,Topik_21
2025,23,1,500,0.002,Topik_23
2025,24,15,500,0.03,Topik_24
2025,25,10,500,0.02,Topik_25
2025,26,4,500,0.008,Topik_26
2025,28,30,500,0.06,Topik_28
2025,29,5,500,0.01,Topik_29
2025,30,8,500,0.016,Topik_30
2025,32,4,500,0.008,Topik_32
2025,33,2,500,0.004,Topik_33
2025,35,5,500,0.01,Topik_35
2025,37,5,500,0.01,Topik_37
2025,39,1,500,0.002,Topik_39
2025,40,3,500,0.006,Topik_40
2025,42,4,500,0.008,Topik_42
2025,43,2,500,0.004,Topik_43
2025,44,3,500,0.006,Topik_44
2025,45,6,500,0.012,Topik_45
2025,46,2,500,0.004,Topik_46
2025,47,3,500,0.006,Topik_47
2025,48,3,500,0.006,Topik_48
2025,50,4,500,0.008,Topik_50
2025,51,1,500,0.002,Topik_51
2025,52,2,500,0.004,Topik_52
2025,53,1,500,0.002,Topik_53
2025,54,4,500,0.008,Topik_54
2025,55,3,500,0.006,Topik_55
2025,56,2,500,0.004,Topik_56
2025,57,1,500,0.002,Topik_57
2025,58,3,500,0.006,Topik_58
2025,60,1,500,0.002,Topik_60
2025,61,1,500,0.002,Topik_61
2025,62,6,500,0.012,Topik_62
2025,63,1,500,0.002,Topik_63
2025,64,2,500,0.004,Topik_64
2025,65,2,500,0.004,Topik_65
2025,68,2,500,0.004,Topik_68
2025,69,2,500,0.004,Topik_69
2025,70,1,500,0.002,Topik_70
2025,71,3,500,0.006,Topik_71
2025,74,2,500,0.004,Topik_74
2025,75,2,500,0.004,Topik_75
2025,76,3,500,0.006,Topik_76
2025,78,4,500,0.008,Topik_78
2025,79,3,500,0.006,Topik_79
2025,81,3,500,0.006,Topik_81
2025,82,5,500,0.01,Topik_82
2025,83,9,500,0.018,Topik_83
2025,84,6,500,0.012,Topik_84
2025,86,4,500,0.008,Topik_86
2025,87,1,500,0.002,Topik_87
2025,88,1,500,0.002,Topik_88
2025,89,3,500,0.006,Topik_89
2025,90,1,500,0.002,Topik_90
2025,92,1,500,0.002,Topik_92
2025,93,2,500,0.004,Topik_93
2025,94,1,500,0.002,Topik_94
2025,95,1,500,0.002,Topik_95
2025,97,3,500,0.006,Topik_97
2025,100,3,500,0.006,Topik_100
2025,103,2,500,0.004,Topik_103
2025,105,1,500,0.002,Topik_105
